Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
ecbce620bbd67fa4c2a2a4445107321e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.7737878649035477
e4f13cff484714e969b627d0e5c0770b	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__MSB-3C8; g__MSB-3C8; s__uncultured_bacterium	0.9999960294862643
528fb50e8429117f76a3cd732e5b2ee2	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales	0.9996177404121538
a542005496d30e3e27991eca1dde7050	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolineaceae_UCG-001; s__uncultured_bacterium	0.9999952208774178
df16556a6b657130b148c9926e0247a1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionicicella; s__uncultured_bacterium	0.951329058453596
c4556f0c3d344a89797d63cf946ec8be	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae	0.9999967044933612
77e281b9bdeb57f71913b1971d4bc209	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Azoarcus	0.7066166199356982
d031220b36a3deae47453e3c1c8f00be	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__Clostridium_beijerinckii	0.8023496261557014
273f15f1ba6513f85fc009439e340a60	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17; s__uncultured_Cytophagales	0.9746943031710129
cd7a2efb01477b4fb299965d5e28e83a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolineaceae_UCG-001; s__uncultured_bacterium	0.9999764339817745
a958096a3ad364deae78f08ed6e2dbeb	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__uncultured_bacterium	0.9996109002498971
bcb1800646c3cea19e8da05789f040a7	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__SHA-4; g__SHA-4; s__uncultured_bacterium	0.9924151877244509
20ec21b915216e00b9af8785dba05efd	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage	0.9993098535339108
a66175a445c2309bcb228e9e57aa9096	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__uncultured	0.940941971253128
b0e58cfa126744dd348459cfe85bb1eb	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__PHOS-HE36; g__PHOS-HE36; s__uncultured_bacterium	0.917463659450647
843b9b3d72dee5f3c5b41a13956214bf	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_bacterium	0.9908577068426679
165c50408b961bd917c254d80265218f	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__uncultured_bacterium	0.7411788392287048
a308ec6b35f784a663fb9dc27923b967	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Leptolinea; s__uncultured_soil	0.8160395307223409
25045aabfef9e883c254227d35c501be	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured	0.9999975113038607
63f37ee4b481fccdffca10160ed5b944	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__Methanobrevibacter_arboriphilus	0.9056336380674178
9892567c777d5145c370648b6d314a77	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__Smithellaceae; g__Smithella; s__uncultured_bacterium	0.8541571687565256
9fda04a06f3a7015d5f182cee5c86c7c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Anaerolineaceae_UCG-001; s__uncultured_bacterium	0.9999978877950038
4f57b2ba539ee9ff8bfc3437e09ac8ed	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__uncultured_archaeon	0.7954274608862896
77c22cb0f9966ed34e923097876b594d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9999798997693113
94826025b9642351b6818715fb42c3a5	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_Treponema	0.8878071598602457
43f3505bc07237c5fd72f9972a2525bb	d__Bacteria; p__Spirochaetota; c__MVP-15; o__MVP-15; f__MVP-15; g__MVP-15; s__uncultured_bacterium	0.8558386649694698
74169f9a78fbbc23281e0f879e12f9db	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.8570155731925071
7bbf35e3a3275ccfda8486dcf2dcebee	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.7836849297412565
792a6afaff46d93887d7e184f296ad0a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobiaceae; s__uncultured_bacterium	0.9911566060452706
b7b3f5b56d6283807b83d60daa9782ff	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea	0.9999433683172102
3c7b3892e1cbf86dc4ae75e647cc95d6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17; s__uncultured_bacterium	0.8950141801767807
6018e67a3a0b88b0a2c2d167a622ee03	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__Pleomorphomonas; s__uncultured_bacterium	0.8224879642008363
35dbde30af820a2c3bcd85216229ad6a	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina	0.9999999972717402
067bd9eddaaae4c23ff58bfd81b9817a	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.9448526325764875
195c1de031abb449d491cd3528a0e8b6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17	0.9999999994470677
774a728da941026e671a06a9b2b098c4	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9563687530144284
fb8d2ac3b4955a0b6fb72096b45a93f8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobium; s__uncultured_bacterium	0.9040164440793677
e521a5f0559bea1c55fb62333c99c804	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae; s__uncultured_bacterium	0.8367815827752053
6a8a451fdbb4ced529f1c1e858559a0a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Anaerolineae	0.9669136356218178
5995c7f5c661e2490d6b7995ede43f78	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__MSBL9; g__MSBL9; s__metagenome	0.9999975245300676
9ead680e3df2fcf7052a3c97ed063613	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9091754097672001
35a5d94d517c98f74b02136f3556df2f	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Leptolinea; s__Leptolinea_tardivitalis	0.9087877064941172
dfd2ddbbfd1921b9460433630085caae	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_bacterium	0.9861460914123066
ed798775c56fbb89f0851644bc73f47e	d__Bacteria; p__FCPU426; c__FCPU426; o__FCPU426; f__FCPU426; g__FCPU426; s__uncultured_bacterium	0.9995691669520007
a51754c5f1369772741c7c9413290fa9	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__Syntrophobacter	0.9593634212842317
be3aafa2586a7b4c696bbc7e15420f84	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__uncultured; s__uncultured_bacterium	0.8715445281970018
7a985f18361a35c32e6ba5d69f715764	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15; s__uncultured_bacterium	0.8934259652154709
3e448fab3c8d82caa4ca67aa1cfd0d63	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__Anaeromusa-Anaeroarcus; s__uncultured_Veillonellaceae	0.7025699581830426
f588ce92e04d58d568f335233526c883	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium	0.732673114958072
f6e1b9de57a924a54a2a36244a136be6	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__KCLunmb-38-53; g__KCLunmb-38-53; s__uncultured_bacterium	0.99999992698213
53c78c4bc098aa263b9bbe2b8a43af8c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9891291475666159
530d8daac6164ac078ce01effa7eab24	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Leptolinea; s__uncultured_soil	0.8579045025668568
f0f7d2422c1f3e38dabc8e247dcf7cd1	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999997823291911
95104bb6d1dc1c6f6f1193bf99c84ef2	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Syner-01; s__uncultured_bacterium	0.997543371426064
6842b2a8731ceb29daed2fdb61658da9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobium; s__bacterium_sp.	0.9995915335686543
7f9bc262349062618afc9861936f4f6d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Leptolinea	0.9797699809099105
ca58c009e5862d0f0e8f93e8c9fc49d2	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir3_lineage; s__uncultured_bacterium	0.9702612884862879
24904e8e114c6c5277a323e968d08779	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SJA-15; f__SJA-15; g__SJA-15	0.9999999642912724
c1fd87b0473cbe1c247846046f2c2d56	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__uncultured; s__uncultured_bacterium	0.7028016651951692
2e60b0a0f6d939a97dd682ffb7e2c55d	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__uncultured_Spirochaetaceae	0.9885066630432519
068e8ccdff42b70e8c1a9888e9bb4ec8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Vicingus; s__uncultured_Bacteroidetes	0.9974942086850875
c8fbedbecca63118bbb1003415f3aa66	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9999999967278518
